Word Function ^ Morphology ^ Subclause Function ^ Clause Function ^ Gloss
connector ^ conj-n ^ complement ^ definer ^ nor
connector ^ conj-n ^ definer ^ complement ^ neither
connector ^ conj-n ^ predicator ^ complement ^ nor
connector ^ conj-n ^ predicator ^ definer ^ nor
connector ^ conj-n ^ predicator ^ subject ^ nor
connector ^ conj-n ^ qualifier ^ complement ^ nor
connector ^ conj-n ^ qualifier ^ subject ^ nor
connector ^ conj-n ^ relator ^ definer ^ nor
connector ^ conj-n ^ specifier ^ definer ^ nor
connector ^ conj-n ^ subject ^ adjunct ^ neither
connector ^ conj-n ^ subject ^ adjunct ^ nor
connector ^ conj-n ^ subject ^ definer ^ neither
connector ^ conj-n ^ subject ^ definer ^ nor
connector ^ conj-n ^ subject ^ subject ^ nor
connector ^ prep ^ adjunct ^ adjunct ^ in
connector ^ prep ^ adjunct ^ complement ^ into
connector ^ prep ^ adjunct ^ subject ^ among
connector ^ prep ^ adjunct ^ subject ^ by
connector ^ prep ^ predicator ^ subject ^ over
connector ^ prep ^ relator ^ adjunct ^ with
connector ^ prep ^ specifier ^ adjunct ^ with
connector ^ prep ^ specifier ^ adjunct ^ of
connector ^ prep ^ specifier ^ adjunct ^ in
connector ^ prt ^ complement ^ subject ^ indeed
connector ^ prt-n ^ qualifier ^ complement ^ not
connector ^ t-apf ^ specifier ^ definer ^ the
connector ^ t-apm ^ predicator ^ adjunct ^ those
connector ^ t-apm ^ specifier ^ adjunct ^ those
connector ^ t-dpm ^ predicator ^ complement ^ -
connector ^ t-dsm ^ adjunct ^ adjunct ^ -
connector ^ t-dsm ^ adjunct ^ subject ^ -
connector ^ t-gpm ^ qualifier ^ subject ^ of
connector ^ t-gsm ^ qualifier ^ adjunct ^ -
connector ^ t-gsm ^ qualifier ^ definer ^ -
connector ^ t-nsf ^ specifier ^ definer ^ the
connector ^ t-nsm ^ subject ^ adjunct ^ the
connector ^ t-vsm ^ addressee ^ definer ^ -
connector ^ x-apm ^ definer ^ complement ^ certain
connector ^ x-gsn ^ qualifier ^ definer ^ of some
definer ^ a-apf ^ adjunct ^ adjunct ^ all
definer ^ a-apf ^ adjunct ^ adjunct ^ three
definer ^ a-apf ^ adjunct ^ adjunct ^ four
definer ^ a-apf ^ adjunct ^ adjunct ^ many
definer ^ a-apf ^ adjunct ^ adjunct ^ many,
definer ^ a-apf ^ adjunct ^ adjunct ^ three,
definer ^ a-apf ^ adjunct ^ adjunct ^ own
definer ^ a-apf ^ adjunct ^ complement ^ three,
definer ^ a-apf ^ adjunct ^ complement ^ eternal
definer ^ a-apf ^ adjunct ^ complement ^ three
definer ^ a-apf ^ adjunct ^ complement ^ all
definer ^ a-apf ^ adjunct ^ complement ^ frequent
definer ^ a-apf ^ adjunct ^ complement ^ own
definer ^ a-apf ^ adjunct ^ complement ^ necessary
definer ^ a-apf ^ adjunct ^ complement ^ a few
definer ^ a-apf ^ adjunct ^ complement ^ white,
definer ^ a-apf ^ adjunct ^ definer ^ four
definer ^ a-apf ^ adjunct ^ definer ^ golden.
definer ^ a-apf ^ adjunct ^ qualifier ^ three
definer ^ a-apf ^ adjunct ^ subject ^ three
definer ^ a-apf ^ adjunct ^ subject ^ third
definer ^ a-apf ^ adjunct ^ subject ^ all
definer ^ a-apf ^ adjunct ^ subject ^ rest
