first word id ^ subclause ^ subclause function ^ length
2375 ^ 5:42.w3 ^ complement ^ 1
2376 ^ 5:42.w4 ^ predicator ^ 1
2377 ^ 5:42.w5 ^ conjunction ^ 1
2378 ^ 5:42.w6-w7 ^ predicator ^ 2
2380 ^ 5:42.w8-w9 ^ adjunct ^ 2
2382 ^ 5:42.w10 ^ predicator ^ 1
2383 ^ 5:42.w11 ^ adjunct ^ 1
2384 ^ 5:42.w12 ^ predicator ^ 1
2385 ^ 5:43.w1 ^ predicator ^ 1
2386 ^ 5:43.w2 ^ conjunction ^ 1
2387 ^ 5:43.w3 ^ predicator ^ 1
2388 ^ 5:43.w4 ^ predicator ^ 1
2389 ^ 5:43.w5-w7 ^ complement ^ 3
2392 ^ 5:43.w8 ^ conjunction ^ 1
2393 ^ 5:43.w9 ^ predicator ^ 1
2394 ^ 5:43.w10-w12 ^ complement ^ 3
2397 ^ 5:44.w1 ^ subject ^ 1
2398 ^ 5:44.w2 ^ conjunction ^ 1
2399 ^ 5:44.w3 ^ predicator ^ 1
2400 ^ 5:44.w4 ^ complement ^ 1
2401 ^ 5:44.w5 ^ predicator ^ 1
2402 ^ 5:44.w6-w8 ^ complement ^ 3
2405 ^ 5:44.w9 ^ conjunction ^ 1
2406 ^ 5:44.w10 ^ predicator ^ 1
2407 ^ 5:44.w11-w13 ^ predicator ^ 3
2410 ^ 5:44.w14 ^ complement ^ 1
2411 ^ 5:45.w1 ^ conjunction ^ 1
2412 ^ 5:45.w2 ^ predicator ^ 1
2413 ^ 5:45.w3-w9 ^ complement ^ 1
2414 ^ 5:45.w4-w9 ^ qualifier ^ 3
2417 ^ 5:45.w7-w9 ^ definer ^ 1
2418 ^ 5:45.w8-w9 ^ relator ^ 2
2420 ^ 5:45.w10 ^ conjunction ^ 1
2421 ^ 5:45.w11-w13 ^ complement ^ 3
2424 ^ 5:45.w14 ^ predicator ^ 1
2425 ^ 5:45.w15-w16 ^ adjunct ^ 2
2427 ^ 5:45.w17-w18 ^ adjunct ^ 2
2429 ^ 5:45.w19 ^ conjunction ^ 1
2430 ^ 5:45.w20 ^ predicator ^ 1
2431 ^ 5:45.w21-w22 ^ adjunct ^ 2
2433 ^ 5:45.w23-w24 ^ adjunct ^ 2
2435 ^ 5:46.w1 ^ conjunction ^ 1
2436 ^ 5:46.w2 ^ conjunction ^ 1
2437 ^ 5:46.w3 ^ predicator ^ 1
2438 ^ 5:46.w4-w5 ^ predicator ^ 2
2440 ^ 5:46.w6 ^ complement ^ 1
2441 ^ 5:46.w7-w8 ^ complement ^ 2
2443 ^ 5:46.w9 ^ predicator ^ 1
2444 ^ 5:46.w10 ^ adjunct ^ 1
2445 ^ 5:46.w11 ^ conjunction ^ 1
2446 ^ 5:46.w12-w13 ^ subject ^ 2
2448 ^ 5:46.w14-w15 ^ complement ^ 2
2450 ^ 5:46.w16 ^ predicator ^ 1
2451 ^ 5:47.w1 ^ conjunction ^ 1
2452 ^ 5:47.w2 ^ conjunction ^ 1
2453 ^ 5:47.w3 ^ predicator ^ 1
2454 ^ 5:47.w4-w6 ^ complement ^ 3
2457 ^ 5:47.w7 ^ adjunct ^ 1
2458 ^ 5:47.w8-w9 ^ complement ^ 2
2460 ^ 5:47.w10 ^ predicator ^ 1
2461 ^ 5:47.w11 ^ adjunct ^ 1
2462 ^ 5:47.w12 ^ adjunct ^ 1
2463 ^ 5:47.w13-w14 ^ subject ^ 2
2465 ^ 5:47.w15-w16 ^ complement ^ 2
2467 ^ 5:47.w17 ^ predicator ^ 1
2468 ^ 5:48.w1 ^ predicator ^ 1
2469 ^ 5:48.w2 ^ conjunction ^ 1
2470 ^ 5:48.w3 ^ subject ^ 1
2471 ^ 5:48.w4 ^ complement ^ 1
2472 ^ 5:48.w5 ^ conjunction ^ 1
2473 ^ 5:48.w6-w10 ^ subject ^ 3
2476 ^ 5:48.w9-w10 ^ definer ^ 2
2478 ^ 5:48.w11 ^ complement ^ 1
2479 ^ 5:48.w12 ^ predicator ^ 1
2480 ^ 6:1.w1 ^ predicator ^ 1
2481 ^ 6:1.w2 ^ conjunction ^ 1
2482 ^ 6:1.w3-w5 ^ complement ^ 3
2485 ^ 6:1.w6 ^ adjunct ^ 1
2486 ^ 6:1.w7 ^ predicator ^ 1
2487 ^ 6:1.w8-w10 ^ adjunct ^ 3
2490 ^ 6:1.w11-w13 ^ predicator ^ 3
2493 ^ 6:1.w14 ^ complement ^ 1
2494 ^ 6:1.w15 ^ conjunction ^ 1
2495 ^ 6:1.w16 ^ conjunction ^ 1
2496 ^ 6:1.w18 ^ adjunct ^ 1
2497 ^ 6:1.w19 ^ complement ^ 1
2498 ^ 6:1.w20 ^ adjunct ^ 1
2499 ^ 6:1.w21 ^ predicator ^ 1
2500 ^ 6:1.w22-w29 ^ adjunct ^ 4
2504 ^ 6:1.w26-w29 ^ definer ^ 1
2505 ^ 6:1.w27-w29 ^ relator ^ 3
2508 ^ 6:2.w1 ^ conjunction ^ 1
2509 ^ 6:2.w2 ^ conjunction ^ 1
2510 ^ 6:2.w3 ^ predicator ^ 1
2511 ^ 6:2.w4 ^ complement ^ 1
2512 ^ 6:2.w5 ^ adjunct ^ 1
2513 ^ 6:2.w6 ^ predicator ^ 1
2514 ^ 6:2.w7-w8 ^ adjunct ^ 2
2516 ^ 6:2.w9 ^ conjunction ^ 1
2517 ^ 6:2.w10-w11 ^ subject ^ 2
2519 ^ 6:2.w12 ^ predicator ^ 1
2520 ^ 6:2.w13-w15 ^ adjunct ^ 3
2523 ^ 6:2.w16-w19 ^ adjunct ^ 4
2527 ^ 6:2.w20 ^ conjunction ^ 1
2528 ^ 6:2.w21 ^ predicator ^ 1
2529 ^ 6:2.w22-w24 ^ adjunct ^ 3
2532 ^ 6:2.w25 ^ adjunct ^ 1
2533 ^ 6:2.w26 ^ predicator ^ 1
2534 ^ 6:2.w27 ^ complement ^ 1
2535 ^ 6:2.w28 ^ predicator ^ 1
2536 ^ 6:2.w29-w31 ^ complement ^ 3
2539 ^ 6:3.w1 ^ subject ^ 1
2540 ^ 6:3.w2 ^ conjunction ^ 1
2541 ^ 6:3.w3 ^ predicator ^ 1
2542 ^ 6:3.w4 ^ complement ^ 1
2543 ^ 6:3.w5 ^ adjunct ^ 1
2544 ^ 6:3.w6 ^ predicator ^ 1
2545 ^ 6:3.w7-w9 ^ subject ^ 3
2548 ^ 6:3.w10 ^ complement ^ 1
2549 ^ 6:3.w11 ^ predicator ^ 1
2550 ^ 6:3.w12-w14 ^ subject ^ 3
2553 ^ 6:4.w1 ^ conjunction ^ 1
2554 ^ 6:4.w2 ^ predicator ^ 1
2555 ^ 6:4.w3-w5 ^ subject ^ 3
2558 ^ 6:4.w6-w8 ^ adjunct ^ 3
2561 ^ 6:4.w9 ^ conjunction ^ 1
2562 ^ 6:4.w10-w17 ^ subject ^ 3
2565 ^ 6:4.w13-w14 ^ predicator ^ 2
2567 ^ 6:4.w15-w17 ^ adjunct ^ 3
2570 ^ 6:4.w18 ^ predicator ^ 1
2571 ^ 6:4.w19 ^ complement ^ 1
2572 ^ 6:5.w1 ^ conjunction ^ 1
2573 ^ 6:5.w2 ^ conjunction ^ 1
2574 ^ 6:5.w3 ^ predicator ^ 1
2575 ^ 6:5.w4 ^ adjunct ^ 1
2576 ^ 6:5.w5 ^ predicator ^ 1
2577 ^ 6:5.w6-w7 ^ adjunct ^ 3
2580 ^ 6:5.w9 ^ conjunction ^ 1
2581 ^ 6:5.w10 ^ predicator ^ 1
2582 ^ 6:5.w11-w13 ^ adjunct ^ 3
2585 ^ 6:5.w14-w19 ^ adjunct ^ 4
2589 ^ 6:5.w18-w19 ^ qualifier ^ 2
2591 ^ 6:5.w20 ^ predicator ^ 1
2592 ^ 6:5.w21 ^ predicator ^ 1
2593 ^ 6:5.w22 ^ conjunction ^ 1
2594 ^ 6:5.w23 ^ predicator ^ 1
2595 ^ 6:5.w24-w25 ^ complement ^ 2
2597 ^ 6:5.w26 ^ adjunct ^ 1
2598 ^ 6:5.w27 ^ predicator ^ 1
2599 ^ 6:5.w28 ^ complement ^ 1
2600 ^ 6:5.w29 ^ predicator ^ 1
2601 ^ 6:5.w30-w32 ^ complement ^ 3
2604 ^ 6:6.w1 ^ subject ^ 1
2605 ^ 6:6.w2 ^ conjunction ^ 1
2606 ^ 6:6.w3 ^ conjunction ^ 1
2607 ^ 6:6.w4 ^ predicator ^ 1
2608 ^ 6:6.w5 ^ predicator ^ 1
2609 ^ 6:6.w6-w9 ^ adjunct ^ 1
2610 ^ 6:6.w7 --> 6:6.w9 ^ specifier ^ 2
2612 ^ 6:6.w9 ^ specifier ^ 1
2613 ^ 6:6.w10 ^ conjunction ^ 1
2614 ^ 6:6.w11 ^ predicator ^ 1
2615 ^ 6:6.w12-w14 ^ complement ^ 3
2618 ^ 6:6.w15 ^ predicator ^ 1
2619 ^ 6:6.w16-w22 ^ complement ^ 3
2622 ^ 6:6.w19-w22 ^ definer ^ 1
2623 ^ 6:6.w20-w22 ^ relator ^ 3
2626 ^ 6:6.w23 ^ conjunction ^ 1
2627 ^ 6:6.w24-w31 ^ subject ^ 3
2630 ^ 6:6.w27-w28 ^ predicator ^ 2
2632 ^ 6:6.w29-w31 ^ adjunct ^ 3
2635 ^ 6:6.w32 ^ predicator ^ 1
2636 ^ 6:6.w33 ^ complement ^ 1
2637 ^ 6:7.w1 ^ predicator ^ 1
2638 ^ 6:7.w2 ^ conjunction ^ 1
2639 ^ 6:7.w3 ^ adjunct ^ 1
2640 ^ 6:7.w4 ^ predicator ^ 1
2641 ^ 6:7.w5 ^ conjunction ^ 1
2642 ^ 6:7.w6-w7 ^ subject ^ 2
2644 ^ 6:7.w8 ^ predicator ^ 1
2645 ^ 6:7.w9 ^ conjunction ^ 1
2646 ^ 6:7.w10 ^ conjunction ^ 1
2647 ^ 6:7.w11-w14 ^ adjunct ^ 4
2651 ^ 6:7.w15 ^ predicator ^ 1
2652 ^ 6:8.w1 ^ adjunct ^ 1
2653 ^ 6:8.w2 ^ conjunction ^ 1
2654 ^ 6:8.w3 ^ predicator ^ 1
2655 ^ 6:8.w4 ^ complement ^ 1
2656 ^ 6:8.w5 ^ predicator ^ 1
2657 ^ 6:8.w6 ^ conjunction ^ 1
2658 ^ 6:8.w7-w9 ^ subject ^ 3
2661 ^ 6:8.w10-w11 ^ complement ^ 2
2663 ^ 6:8.w12 ^ predicator ^ 1
2664 ^ 6:8.w13-w14 --> 6:8.w16 ^ predicator ^ 2
2666 ^ 6:8.w15 ^ subject ^ 1
2667 ^ 6:8.w16 ^ subject ^ 1
2668 ^ 6:8.w17 ^ complement ^ 1
2669 ^ 6:9.w1 ^ adjunct ^ 1
2670 ^ 6:9.w2 ^ conjunction ^ 1
2671 ^ 6:9.w3 ^ predicator ^ 1
2672 ^ 6:9.w4 ^ subject ^ 1
2673 ^ 6:9.w5-w10 ^ addressee ^ 2
2675 ^ 6:9.w7-w10 ^ definer ^ 1
2676 ^ 6:9.w8-w10 ^ relator ^ 3
2679 ^ 6:9.w11 ^ predicator ^ 1
2680 ^ 6:9.w12-w14 ^ subject ^ 3
2683 ^ 6:10.w1 ^ predicator ^ 1
2684 ^ 6:10.w2-w4 ^ subject ^ 3
2687 ^ 6:10.w5 ^ predicator ^ 1
2688 ^ 6:10.w6-w8 ^ subject ^ 3
2691 ^ 6:10.w9 ^ adjunct ^ 1
2692 ^ 6:10.w10-w11 ^ adjunct ^ 2
2694 ^ 6:10.w12 ^ adjunct ^ 1
2695 ^ 6:10.w13-w14 ^ adjunct ^ 2
2697 ^ 6:11.w1-w5 ^ complement ^ 3
2700 ^ 6:11.w4-w5 ^ definer ^ 2
2702 ^ 6:11.w6 ^ predicator ^ 1
2703 ^ 6:11.w7 ^ complement ^ 1
2704 ^ 6:11.w8 ^ adjunct ^ 1
2705 ^ 6:12.w1 ^ conjunction ^ 1
2706 ^ 6:12.w2 ^ predicator ^ 1
2707 ^ 6:12.w3 ^ complement ^ 1
2708 ^ 6:12.w4-w6 ^ complement ^ 3
2711 ^ 6:12.w7 ^ conjunction ^ 1
2712 ^ 6:12.w8 ^ conjunction ^ 1
2713 ^ 6:12.w9 ^ subject ^ 1
2714 ^ 6:12.w10 ^ predicator ^ 1
2715 ^ 6:12.w11-w13 ^ complement ^ 3
2718 ^ 6:13.w1 ^ conjunction ^ 1
2719 ^ 6:13.w2 ^ adjunct ^ 1
2720 ^ 6:13.w3 ^ predicator ^ 1
2721 ^ 6:13.w4 ^ complement ^ 1
2722 ^ 6:13.w5-w6 ^ adjunct ^ 2
2724 ^ 6:13.w7 ^ conjunction ^ 1
2725 ^ 6:13.w8 ^ predicator ^ 1
2726 ^ 6:13.w9 ^ complement ^ 1
2727 ^ 6:13.w10-w12 ^ adjunct ^ 3
2730 ^ 6:14.w1 ^ conjunction ^ 1
2731 ^ 6:14.w2 ^ conjunction ^ 1
2732 ^ 6:14.w3 ^ predicator ^ 1
2733 ^ 6:14.w4-w5 ^ complement ^ 2
2735 ^ 6:14.w6-w8 ^ complement ^ 3
2738 ^ 6:14.w9 ^ predicator ^ 1
2739 ^ 6:14.w10 ^ conjunction ^ 1
2740 ^ 6:14.w11 ^ complement ^ 1
2741 ^ 6:14.w12-w16 ^ subject ^ 3
2744 ^ 6:14.w15-w16 ^ definer ^ 2
2746 ^ 6:15.w1 ^ conjunction ^ 1
2747 ^ 6:15.w2 ^ conjunction ^ 1
2748 ^ 6:15.w3 ^ adjunct ^ 1
2749 ^ 6:15.w4 ^ predicator ^ 1
2750 ^ 6:15.w5-w6 ^ complement ^ 2
2752 ^ 6:15.w7 ^ adjunct ^ 1
2753 ^ 6:15.w8-w10 ^ subject ^ 3
2756 ^ 6:15.w11 ^ predicator ^ 1
2757 ^ 6:15.w12-w14 ^ complement ^ 3
2760 ^ 6:16.w1 ^ conjunction ^ 1
2761 ^ 6:16.w2 ^ conjunction ^ 1
2762 ^ 6:16.w3 ^ predicator ^ 1
2763 ^ 6:16.w4 ^ adjunct ^ 1
2764 ^ 6:16.w5 ^ predicator ^ 1
2765 ^ 6:16.w6-w7 ^ adjunct ^ 3
2768 ^ 6:16.w9 ^ complement ^ 1
2769 ^ 6:16.w10 ^ predicator ^ 1
2770 ^ 6:16.w11 ^ conjunction ^ 1
2771 ^ 6:16.w12-w14 ^ complement ^ 3
2774 ^ 6:16.w15 ^ conjunction ^ 1
2775 ^ 6:16.w16 ^ predicator ^ 1
2776 ^ 6:16.w17-w18 ^ complement ^ 2
2778 ^ 6:16.w19 ^ predicator ^ 1
2779 ^ 6:16.w20 ^ adjunct ^ 1
2780 ^ 6:16.w21 ^ predicator ^ 1
2781 ^ 6:16.w22 ^ complement ^ 1
2782 ^ 6:16.w23 ^ predicator ^ 1
2783 ^ 6:16.w24-w26 ^ complement ^ 3
2786 ^ 6:17.w1 ^ subject ^ 1
2787 ^ 6:17.w2 ^ conjunction ^ 1
2788 ^ 6:17.w3 ^ predicator ^ 1
2789 ^ 6:17.w4 ^ predicator ^ 1
2790 ^ 6:17.w5-w7 ^ complement ^ 3
2793 ^ 6:17.w8 ^ conjunction ^ 1
2794 ^ 6:17.w9-w11 ^ complement ^ 3
2797 ^ 6:17.w12 ^ predicator ^ 1
2798 ^ 6:18.w1 ^ conjunction ^ 1
2799 ^ 6:18.w2 ^ adjunct ^ 1
2800 ^ 6:18.w3 ^ predicator ^ 1
2801 ^ 6:18.w4-w5 ^ complement ^ 2
2803 ^ 6:18.w6 ^ predicator ^ 1
2804 ^ 6:18.w7 ^ conjunction ^ 1
2805 ^ 6:18.w8-w14 ^ complement ^ 3
2808 ^ 6:18.w11-w14 ^ definer ^ 1
2809 ^ 6:18.w12-w14 ^ relator ^ 3
2812 ^ 6:18.w15 ^ conjunction ^ 1
2813 ^ 6:18.w16-w23 ^ subject ^ 3
2816 ^ 6:18.w19-w20 ^ predicator ^ 2
2818 ^ 6:18.w21-w23 ^ adjunct ^ 3
2821 ^ 6:18.w24 ^ predicator ^ 1
2822 ^ 6:18.w25 ^ complement ^ 1
2823 ^ 6:19.w1 ^ adjunct ^ 1
2824 ^ 6:19.w2 ^ predicator ^ 1
2825 ^ 6:19.w3 ^ complement ^ 1
2826 ^ 6:19.w4 ^ complement ^ 1
2827 ^ 6:19.w5-w7 ^ adjunct ^ 3
2830 ^ 6:19.w8 ^ conjunction ^ 1
2831 ^ 6:19.w9 ^ subject ^ 1
2832 ^ 6:19.w10-w11 ^ subject ^ 2
2834 ^ 6:19.w12 ^ predicator ^ 1
2835 ^ 6:19.w13 ^ conjunction ^ 1
2836 ^ 6:19.w14 ^ conjunction ^ 1
2837 ^ 6:19.w15 ^ subject ^ 1
2838 ^ 6:19.w16 ^ predicator ^ 1
2839 ^ 6:19.w17 ^ conjunction ^ 1
2840 ^ 6:19.w18 ^ predicator ^ 1
2841 ^ 6:20.w1 ^ predicator ^ 1
2842 ^ 6:20.w2 ^ conjunction ^ 1
2843 ^ 6:20.w3 ^ complement ^ 1
2844 ^ 6:20.w4 ^ complement ^ 1
2845 ^ 6:20.w5-w6 ^ adjunct ^ 2
2847 ^ 6:20.w7 ^ conjunction ^ 1
2848 ^ 6:20.w8-w9 ^ subject ^ 2
2850 ^ 6:20.w10-w11 ^ subject ^ 2
2852 ^ 6:20.w12 ^ predicator ^ 1
2853 ^ 6:20.w13 ^ conjunction ^ 1
2854 ^ 6:20.w14 ^ conjunction ^ 1
2855 ^ 6:20.w15 ^ subject ^ 1
2856 ^ 6:20.w16 ^ adjunct ^ 1
2857 ^ 6:20.w17 ^ predicator ^ 1
2858 ^ 6:20.w18 ^ conjunction ^ 1
2859 ^ 6:20.w19 ^ predicator ^ 1
2860 ^ 6:21.w1 ^ conjunction ^ 1
2861 ^ 6:21.w2 ^ conjunction ^ 1
2862 ^ 6:21.w3 ^ predicator ^ 1
2863 ^ 6:21.w4-w6 ^ subject ^ 3
2866 ^ 6:21.w7 ^ adjunct ^ 1
2867 ^ 6:21.w8 ^ predicator ^ 1
2868 ^ 6:21.w9 ^ conjunction ^ 1
2869 ^ 6:21.w10-w12 ^ subject ^ 3
2872 ^ 6:22.w1-w4 ^ complement ^ 2
2874 ^ 6:22.w3-w4 ^ qualifier ^ 2
2876 ^ 6:22.w5 ^ predicator ^ 1
2877 ^ 6:22.w6-w7 ^ subject ^ 2
2879 ^ 6:22.w8 ^ conjunction ^ 1
2880 ^ 6:22.w9 ^ conjunction ^ 1
2881 ^ 6:22.w10 ^ predicator ^ 1
2882 ^ 6:22.w11-w13 ^ subject ^ 3
2885 ^ 6:22.w14 ^ complement ^ 1
2886 ^ 6:22.w15-w18 ^ subject ^ 4
2890 ^ 6:22.w19 ^ complement ^ 1
2891 ^ 6:22.w20 ^ predicator ^ 1
2892 ^ 6:23.w1 ^ conjunction ^ 1
2893 ^ 6:23.w2 ^ conjunction ^ 1
2894 ^ 6:23.w3-w5 ^ subject ^ 3
2897 ^ 6:23.w6 ^ complement ^ 1
2898 ^ 6:23.w7 ^ predicator ^ 1
2899 ^ 6:23.w8-w11 ^ subject ^ 4
2903 ^ 6:23.w12 ^ complement ^ 1
2904 ^ 6:23.w13 ^ predicator ^ 1
2905 ^ 6:23.w14 ^ conjunction ^ 1
2906 ^ 6:23.w15 ^ conjunction ^ 1
2907 ^ 6:23.w16-w20 ^ subject ^ 2
2909 ^ 6:23.w18-w20 ^ definer ^ 1
2910 ^ 6:23.w19-w20 ^ relator ^ 2
2912 ^ 6:23.w21 ^ complement ^ 1
2913 ^ 6:23.w22 ^ predicator ^ 1
2914 ^ 6:23.w23-w24 ^ subject ^ 2
2916 ^ 6:23.w25 ^ complement ^ 1
2917 ^ 6:24.w1 ^ subject ^ 1
2918 ^ 6:24.w2 ^ predicator ^ 1
2919 ^ 6:24.w3-w4 ^ complement ^ 2
2921 ^ 6:24.w5 ^ predicator ^ 1
2922 ^ 6:24.w6 ^ conjunction ^ 1
2923 ^ 6:24.w7 ^ conjunction ^ 1
2924 ^ 6:24.w8-w9 ^ complement ^ 2
2926 ^ 6:24.w10 ^ predicator ^ 1
2927 ^ 6:24.w11 ^ conjunction ^ 1
2928 ^ 6:24.w12-w13 ^ complement ^ 2
2930 ^ 6:24.w14 ^ predicator ^ 1
2931 ^ 6:24.w15 ^ conjunction ^ 1
2932 ^ 6:24.w16 ^ complement ^ 1
2933 ^ 6:24.w17 ^ predicator ^ 1
2934 ^ 6:24.w18 ^ conjunction ^ 1
2935 ^ 6:24.w19-w20 ^ complement ^ 2
2937 ^ 6:24.w21 ^ predicator ^ 1
2938 ^ 6:24.w22 ^ adjunct ^ 1
2939 ^ 6:24.w23 ^ predicator ^ 1
2940 ^ 6:24.w24 ^ complement ^ 1
2941 ^ 6:24.w25 ^ predicator ^ 1
2942 ^ 6:24.w26-w27 ^ predicator ^ 2
2944 ^ 6:25.w1-w2 ^ adjunct ^ 2
2946 ^ 6:25.w3 ^ predicator ^ 1
2947 ^ 6:25.w4 ^ complement ^ 1
2948 ^ 6:25.w5 ^ adjunct ^ 1
2949 ^ 6:25.w6 ^ predicator ^ 1
2950 ^ 6:25.w7-w9 ^ adjunct ^ 3
2953 ^ 6:25.w10 ^ complement ^ 1
2954 ^ 6:25.w11 ^ predicator ^ 1
2955 ^ 6:25.w12 ^ conjunction ^ 1
2956 ^ 6:25.w13 ^ complement ^ 1
2957 ^ 6:25.w14 ^ predicator ^ 1
2958 ^ 6:25.w15 ^ conjunction ^ 1
2959 ^ 6:25.w16-w18 ^ adjunct ^ 3
2962 ^ 6:25.w19 ^ complement ^ 1
2963 ^ 6:25.w20 ^ predicator ^ 1
2964 ^ 6:25.w21 ^ adjunct ^ 1
2965 ^ 6:25.w22-w23 ^ subject ^ 2
2967 ^ 6:25.w24 --> 6:25.w26-w27_2 ^ complement ^ 1
2968 ^ 6:25.w25 ^ predicator ^ 1
2969 ^ 6:25.w26-w27 ^ qualifier ^ 2
2971 ^ 6:25.w28 ^ conjunction ^ 1
2972 ^ 6:25.w29-w30 ^ subject ^ 2
2974 ^ 6:25.w31-w32 ^ complement ^ 2
2976 ^ 6:26.w1 ^ predicator ^ 1
2977 ^ 6:26.w2-w6 ^ adjunct ^ 3
2980 ^ 6:26.w5-w6 ^ qualifier ^ 2
2982 ^ 6:26.w7 ^ conjunction ^ 1
2983 ^ 6:26.w8 ^ adjunct ^ 1
2984 ^ 6:26.w9 ^ predicator ^ 1
2985 ^ 6:26.w10 ^ conjunction ^ 1
2986 ^ 6:26.w11 ^ predicator ^ 1
2987 ^ 6:26.w12 ^ conjunction ^ 1
2988 ^ 6:26.w13 ^ predicator ^ 1
2989 ^ 6:26.w14-w15 ^ adjunct ^ 2
2991 ^ 6:26.w16 ^ conjunction ^ 1
2992 ^ 6:26.w17-w21 ^ subject ^ 3
2995 ^ 6:26.w20-w21 ^ definer ^ 2
2997 ^ 6:26.w22 ^ predicator ^ 1
2998 ^ 6:26.w23 ^ complement ^ 1
2999 ^ 6:26.w24 ^ adjunct ^ 1
3000 ^ 6:26.w25 ^ subject ^ 1
3001 ^ 6:26.w26 ^ adjunct ^ 1
3002 ^ 6:26.w27 ^ predicator ^ 1
3003 ^ 6:26.w28 ^ adjunct ^ 1
3004 ^ 6:27.w1 --> 6:27.w3-w4_2 ^ subject ^ 1
3005 ^ 6:27.w2 ^ conjunction ^ 1
3006 ^ 6:27.w3-w4 ^ relator ^ 2
3008 ^ 6:27.w5 ^ predicator ^ 1
3009 ^ 6:27.w6 ^ predicator ^ 1
3010 ^ 6:27.w7 ^ predicator ^ 1
3011 ^ 6:27.w8-w11 ^ adjunct ^ 4
3015 ^ 6:27.w12-w13 ^ complement ^ 2
3017 ^ 6:28.w1 ^ conjunction ^ 1
3018 ^ 6:28.w2-w3 ^ adjunct ^ 2
3020 ^ 6:28.w4 ^ adjunct ^ 1
3021 ^ 6:28.w5 ^ predicator ^ 1
3022 ^ 6:28.w6 ^ predicator ^ 1
3023 ^ 6:28.w7-w10 ^ complement ^ 2
3025 ^ 6:28.w9-w10 ^ qualifier ^ 2
3027 ^ 6:28.w11 ^ adjunct ^ 1
3028 ^ 6:28.w12 ^ predicator ^ 1
3029 ^ 6:28.w13 ^ adjunct ^ 1
3030 ^ 6:28.w14 ^ predicator ^ 1
3031 ^ 6:28.w15 ^ conjunction ^ 1
3032 ^ 6:28.w16 ^ predicator ^ 1
3033 ^ 6:29.w1 ^ predicator ^ 1
3034 ^ 6:29.w2 ^ conjunction ^ 1
3035 ^ 6:29.w3 ^ complement ^ 1
3036 ^ 6:29.w4 ^ conjunction ^ 1
3037 ^ 6:29.w5 ^ adjunct ^ 1
3038 ^ 6:29.w6 ^ subject ^ 1
3039 ^ 6:29.w7-w11 ^ subject ^ 5
3044 ^ 6:29.w12 ^ predicator ^ 1
3045 ^ 6:29.w13 ^ conjunction ^ 1
3046 ^ 6:29.w14-w15 ^ subject ^ 2
3048 ^ 6:30.w1 ^ conjunction ^ 1
3049 ^ 6:30.w2 ^ conjunction ^ 1
3050 ^ 6:30.w3-w13 ^ complement ^ 2
3052 ^ 6:30.w5-w6 ^ qualifier ^ 2
3054 ^ 6:30.w7 ^ adjunct ^ 1
3055 ^ 6:30.w8 ^ predicator ^ 1
3056 ^ 6:30.w9 ^ conjunction ^ 1
3057 ^ 6:30.w10 ^ adjunct ^ 1
3058 ^ 6:30.w11-w12 ^ adjunct ^ 2
3060 ^ 6:30.w13 ^ predicator ^ 1
3061 ^ 6:30.w14-w15 ^ subject ^ 2
3063 ^ 6:30.w16 ^ adjunct ^ 1
3064 ^ 6:30.w17 ^ predicator ^ 1
3065 ^ 6:30.w18 ^ adjunct ^ 1
3066 ^ 6:30.w19-w20 ^ adjunct ^ 2
3068 ^ 6:30.w21 ^ complement ^ 1
3069 ^ 6:30.w22 ^ addressee ^ 1
3070 ^ 6:31.w1 ^ adjunct ^ 1
3071 ^ 6:31.w2 ^ conjunction ^ 1
3072 ^ 6:31.w3 ^ predicator ^ 1
3073 ^ 6:31.w4 ^ predicator ^ 1
3074 ^ 6:31.w5 ^ complement ^ 1
3075 ^ 6:31.w6 ^ predicator ^ 1
3076 ^ 6:31.w7 ^ conjunction ^ 1
3077 ^ 6:31.w8 ^ complement ^ 1
3078 ^ 6:31.w9 ^ predicator ^ 1
3079 ^ 6:31.w10 ^ conjunction ^ 1
3080 ^ 6:31.w11 ^ complement ^ 1
3081 ^ 6:31.w12 ^ predicator ^ 1
3082 ^ 6:32.w1 --> 6:32.w3 ^ complement ^ 1
3083 ^ 6:32.w2 ^ conjunction ^ 1
3084 ^ 6:32.w3 ^ conjunction ^ 1
3085 ^ 6:32.w4-w5 ^ subject ^ 2
3087 ^ 6:32.w6 ^ predicator ^ 1
3088 ^ 6:32.w7 ^ predicator ^ 1
3089 ^ 6:32.w8 ^ conjunction ^ 1
3090 ^ 6:32.w9-w13 ^ subject ^ 3
3093 ^ 6:32.w12-w13 ^ definer ^ 2
3095 ^ 6:32.w14 ^ conjunction ^ 1
3096 ^ 6:32.w15 ^ predicator ^ 1
3097 ^ 6:32.w16-w17 ^ complement ^ 2
3099 ^ 6:33.w1 ^ predicator ^ 1
3100 ^ 6:33.w2 ^ conjunction ^ 1
3101 ^ 6:33.w3 ^ adjunct ^ 1
3102 ^ 6:33.w4-w7 ^ complement ^ 2
3104 ^ 6:33.w6-w7 ^ qualifier ^ 2
3106 ^ 6:33.w8-w11 ^ qualifier ^ 4
3110 ^ 6:33.w12 ^ conjunction ^ 1
3111 ^ 6:33.w13-w14 ^ subject ^ 2
3113 ^ 6:33.w15 ^ predicator ^ 1
3114 ^ 6:33.w16 ^ complement ^ 1
3115 ^ 6:34.w1 ^ adjunct ^ 1
3116 ^ 6:34.w2 ^ conjunction ^ 1
