Word Function ^ Clause Function ^ Gloss
definer ^ adjunct ^ this —
definer ^ adjunct ^ eternal.
definer ^ adjunct ^ three hundred,
definer ^ adjunct ^ a good
definer ^ adjunct ^ not
definer ^ adjunct ^ a prominent
definer ^ adjunct ^ very
definer ^ adjunct ^ extremely.
definer ^ adjunct ^ white,
definer ^ adjunct ^ to all
definer ^ adjunct ^ five,
definer ^ adjunct ^ of me
definer ^ adjunct ^ gabriel
definer ^ adjunct ^ [the] sixth
definer ^ adjunct ^ loud
definer ^ adjunct ^ eight
definer ^ adjunct ^ [the] evils
definer ^ adjunct ^ in a bodily
definer ^ adjunct ^ thirty,
definer ^ adjunct ^ holy,
definer ^ adjunct ^ isaiah,
definer ^ adjunct ^ great;
definer ^ adjunct ^ various,
definer ^ adjunct ^ a solitary
definer ^ adjunct ^ whole
definer ^ adjunct ^ both
definer ^ adjunct ^ on all
definer ^ adjunct ^ fresh
definer ^ adjunct ^ bad;
definer ^ adjunct ^ good.
definer ^ adjunct ^ a certain
definer ^ adjunct ^ such great
definer ^ adjunct ^ considerable,
definer ^ adjunct ^ that very
definer ^ adjunct ^ certain;
definer ^ adjunct ^ five hundred;
definer ^ adjunct ^ a long
definer ^ adjunct ^ twelve,
definer ^ adjunct ^ cause
definer ^ adjunct ^ house
definer ^ adjunct ^ a desolate
definer ^ adjunct ^ five thousand.
definer ^ adjunct ^ twelve.
definer ^ adjunct ^ these;
definer ^ adjunct ^ the same
definer ^ adjunct ^ city
definer ^ adjunct ^ much
definer ^ adjunct ^ an evil
definer ^ adjunct ^ [is] full
definer ^ adjunct ^ heavy to bear,
definer ^ adjunct ^ more abundantly
definer ^ adjunct ^ two?
definer ^ adjunct ^ than many
definer ^ adjunct ^ six
definer ^ adjunct ^ narrow
definer ^ adjunct ^ all [you]
definer ^ adjunct ^ way
definer ^ adjunct ^ last
definer ^ adjunct ^ rich,
definer ^ adjunct ^ yes,
definer ^ adjunct ^ even
definer ^ adjunct ^ ninety
definer ^ adjunct ^ nine
definer ^ adjunct ^ ten,
definer ^ adjunct ^ younger
definer ^ adjunct ^ distant,
definer ^ adjunct ^ severe
definer ^ adjunct ^ of that,
definer ^ adjunct ^ so many
definer ^ adjunct ^ fattened
definer ^ adjunct ^ unworthy
definer ^ adjunct ^ day
definer ^ adjunct ^ this:
definer ^ adjunct ^ more abundant
definer ^ adjunct ^ poor
definer ^ adjunct ^ two.
definer ^ adjunct ^ goodly
definer ^ adjunct ^ of life —
definer ^ adjunct ^ a king,
definer ^ adjunct ^ some
definer ^ adjunct ^ evil
definer ^ adjunct ^ no
definer ^ adjunct ^ very early,
definer ^ adjunct ^ jesus.
definer ^ adjunct ^ sinful,
definer ^ adjunct ^ of them,
definer ^ adjunct ^ only,
definer ^ adjunct ^ sixty
definer ^ adjunct ^ these?
definer ^ adjunct ^ [that] same
definer ^ adjunct ^ eternal,
definer ^ adjunct ^ my
definer ^ adjunct ^ he,
definer ^ adjunct ^ once [was]
definer ^ adjunct ^ sinful
definer ^ adjunct ^ [the] place
definer ^ adjunct ^ of this
definer ^ adjunct ^ four
definer ^ adjunct ^ fifteen.
definer ^ adjunct ^ martha,
definer ^ adjunct ^ same,
definer ^ adjunct ^ iscariot.
definer ^ adjunct ^ peter,
definer ^ adjunct ^ so long
definer ^ adjunct ^ themselves
definer ^ adjunct ^ all things
definer ^ adjunct ^ same.
definer ^ adjunct ^ for one
definer ^ adjunct ^ the other
definer ^ adjunct ^ this;
definer ^ adjunct ^ any
definer ^ adjunct ^ right
definer ^ adjunct ^ two hundred,
definer ^ adjunct ^ by what
definer ^ adjunct ^ itself
definer ^ adjunct ^ first
definer ^ adjunct ^ joel:
definer ^ adjunct ^ these:
definer ^ adjunct ^ david,
definer ^ adjunct ^ christ
definer ^ adjunct ^ upon every
definer ^ adjunct ^ by [our] own
definer ^ adjunct ^ jesus,
definer ^ adjunct ^ a murderer,
definer ^ adjunct ^ a noteworthy
definer ^ adjunct ^ jesus
definer ^ adjunct ^ pilate,
definer ^ adjunct ^ abundant
definer ^ adjunct ^ dead;
definer ^ adjunct ^ public.
definer ^ adjunct ^ a certain [man]
definer ^ adjunct ^ by all
definer ^ adjunct ^ blasphemous
definer ^ adjunct ^ abraham,
definer ^ adjunct ^ strange,
definer ^ adjunct ^ four hundred.
definer ^ adjunct ^ this.’
definer ^ adjunct ^ time
definer ^ adjunct ^ of forty years
definer ^ adjunct ^ [the] red
definer ^ adjunct ^ forty.
definer ^ adjunct ^ in a loud,
definer ^ adjunct ^ long
definer ^ adjunct ^ christ,
definer ^ adjunct ^ evils
definer ^ adjunct ^ christ;
definer ^ adjunct ^ good,
definer ^ adjunct ^ a tanner.
definer ^ adjunct ^ the ninth
definer ^ adjunct ^ a tanner,
definer ^ adjunct ^ the sixth.
definer ^ adjunct ^ certain,
definer ^ adjunct ^ by four
definer ^ adjunct ^ a centurion,
definer ^ adjunct ^ close
definer ^ adjunct ^ myself
definer ^ adjunct ^ a jew
definer ^ adjunct ^ for what
definer ^ adjunct ^ bright,
definer ^ adjunct ^ a tanner
definer ^ adjunct ^ christ —
definer ^ adjunct ^ with holy
definer ^ adjunct ^ some.
definer ^ adjunct ^ of joppa
definer ^ adjunct ^ to four
definer ^ adjunct ^ a first
definer ^ adjunct ^ on the appointed
definer ^ adjunct ^ royal
definer ^ adjunct ^ jewish —
definer ^ adjunct ^ an intelligent.
definer ^ adjunct ^ uplifted,
definer ^ adjunct ^ forty years
definer ^ adjunct ^ jesus —
definer ^ adjunct ^ to us,
definer ^ adjunct ^ in his own
definer ^ adjunct ^ in a loud
definer ^ adjunct ^ of much
definer ^ adjunct ^ early,
definer ^ adjunct ^ god
definer ^ adjunct ^ manner [as]
definer ^ adjunct ^ of old,
definer ^ adjunct ^ brothers,
definer ^ adjunct ^ christ.
definer ^ adjunct ^ nea
definer ^ adjunct ^ [the] leading
definer ^ adjunct ^ a colony.
definer ^ adjunct ^ of python,
definer ^ adjunct ^ [the] same
definer ^ adjunct ^ inner
definer ^ adjunct ^ a great,
definer ^ adjunct ^ harm;
definer ^ adjunct ^ those.
definer ^ adjunct ^ uncondemned
definer ^ adjunct ^ these.
definer ^ adjunct ^ ares
definer ^ adjunct ^ to an unknown
definer ^ adjunct ^ hand-made
definer ^ adjunct ^ of men
definer ^ adjunct ^ each
definer ^ adjunct ^ justus,
definer ^ adjunct ^ six,
definer ^ adjunct ^ wicked,
definer ^ adjunct ^ a longer
definer ^ adjunct ^ some,
definer ^ adjunct ^ galatian
definer ^ adjunct ^ eloquent,
definer ^ adjunct ^ upper
definer ^ adjunct ^ in all
definer ^ adjunct ^ silver
definer ^ adjunct ^ almost
definer ^ adjunct ^ a great many
definer ^ adjunct ^ artemis
definer ^ adjunct ^ much,
definer ^ adjunct ^ a berean;
definer ^ adjunct ^ of derbe
definer ^ adjunct ^ [the] asians
definer ^ adjunct ^ seven.
definer ^ adjunct ^ the first
definer ^ adjunct ^ seven,
definer ^ adjunct ^ mnason,
definer ^ adjunct ^ cypriot,
definer ^ adjunct ^ an early
definer ^ adjunct ^ each,
definer ^ adjunct ^ whole,
definer ^ adjunct ^ another [or]
definer ^ adjunct ^ with a great
definer ^ adjunct ^ ananias
definer ^ adjunct ^ paul,
definer ^ adjunct ^ lysias,
definer ^ adjunct ^ most excellent
definer ^ adjunct ^ felix:
definer ^ adjunct ^ festus;
definer ^ adjunct ^ king,
definer ^ adjunct ^ agrippa,
definer ^ adjunct ^ foreign
definer ^ adjunct ^ mid
definer ^ adjunct ^ hebrew
definer ^ adjunct ^ first,
definer ^ adjunct ^ fair
definer ^ adjunct ^ of lasea.
definer ^ adjunct ^ none
definer ^ adjunct ^ the fourteenth
definer ^ adjunct ^ of you
definer ^ adjunct ^ altogether
definer ^ adjunct ^ between two seas,
definer ^ adjunct ^ quantity,
definer ^ adjunct ^ with many
definer ^ adjunct ^ [the] three
definer ^ adjunct ^ nothing
definer ^ adjunct ^ not one
definer ^ adjunct ^ his own
definer ^ adjunct ^ a called
definer ^ adjunct ^ of holiness
definer ^ adjunct ^ the
definer ^ adjunct ^ called
definer ^ adjunct ^ to everyone
definer ^ adjunct ^ foolish
definer ^ adjunct ^ immortal
definer ^ adjunct ^ of mortal
definer ^ adjunct ^ passions
definer ^ adjunct ^ natural
definer ^ adjunct ^ a depraved
definer ^ adjunct ^ each one
definer ^ adjunct ^ unrepentant
definer ^ adjunct ^ of many
definer ^ adjunct ^ christ!
definer ^ adjunct ^ in bondage
definer ^ adjunct ^ beloved,
definer ^ adjunct ^ ten thousand
definer ^ adjunct ^ a little
definer ^ adjunct ^ old
definer ^ adjunct ^ a new
definer ^ adjunct ^ old,
definer ^ adjunct ^ of this,
definer ^ adjunct ^ anyone
definer ^ adjunct ^ that.”
definer ^ adjunct ^ of the smallest?
definer ^ adjunct ^ the things of this life
definer ^ adjunct ^ one.”
definer ^ adjunct ^ it
definer ^ adjunct ^ [the] lord’s
definer ^ adjunct ^ as many as
definer ^ adjunct ^ as witness
definer ^ adjunct ^ same thing,
definer ^ adjunct ^ by more abundant
definer ^ adjunct ^ commendatory
definer ^ adjunct ^ of stone
definer ^ adjunct ^ human.
definer ^ adjunct ^ [the] spirit.
definer ^ adjunct ^ earthen
definer ^ adjunct ^ mortal
definer ^ adjunct ^ outward
definer ^ adjunct ^ momentary
definer ^ adjunct ^ an eternal
definer ^ adjunct ^ [he is] a new
definer ^ adjunct ^ acceptable
definer ^ adjunct ^ of favor;
definer ^ adjunct ^ [as] the same
definer ^ adjunct ^ almighty.
definer ^ adjunct ^ only
definer ^ adjunct ^ for all
definer ^ adjunct ^ fourteen
definer ^ adjunct ^ brought in secretly
definer ^ adjunct ^ rest
definer ^ adjunct ^ a transgressor
definer ^ adjunct ^ believing
definer ^ adjunct ^ sinai,
definer ^ adjunct ^ the whole
definer ^ adjunct ^ in other
definer ^ adjunct ^ unsearchable
definer ^ adjunct ^ manifold
definer ^ adjunct ^ of each
definer ^ adjunct ^ former
definer ^ adjunct ^ acceptable,
definer ^ adjunct ^ especially
